ID,PAV_Max,PAV_Mean,PAV_PctMissing,SyntenyPC,SyntenyScore,Exon_number,X3pUTR_length,X5pUTR_length,CDS_length,Content.GC,CAI,Max_dSNAF,Makes_Protein,TotalSNPs,SNP_density,Average_FPKM,Max_FPKM,RNA.breadth
Zm00001d024634,0.046612903225807,0.34,0,0.81810069379,7,4,0,0,840,0.66,0.875526717181016,0,0,5,0.004878048780488,0.058018575547445,3.27731,4
Zm00001d024635,0.013709677419355,0.23,0,-1.8211501228,0,9,0,446,1480,0.41,0.662899924286587,872.1492715,1,9,0.002289493767489,34.5882637226277,292.409,274
Zm00001d024637,0.011774193548387,0.12,0,-1.49974375776,1,4,0,0,4044,0.44,0.725775326443826,0,0,18,0.002719033232628,0.574213834306569,3.00222,50
Zm00001d024640,0.008064516129032,0.14,0,0.0723216868083,5,7,0,272,1170,0.46,0.664846307343683,98.82405334,1,8,0.000798323520607,12.6330186861314,35.3497,274
Zm00001d024647,0.003548387096774,0.14,0,0.81810069379,7,2,82,288,2292,0.5,0.747383669990358,119.8900368,1,6,0.001363016810541,4.41375622481752,15.7846,250
Zm00001d024648,0.004032258064516,0.19,0,-0.320183989102,4,1,0,0,594,0.76,0.882562235298667,190.4538536,1,0,0,2.42847426642336,37.4676,78
Zm00001d024654,0.483870967741935,1,0.516129032258,-1.8211501228,0,4,162,524,374,0.5,0.764136285148161,0,0,0,0,0,0,0
Zm00001d024659,0.000322580645161,0.02,0,-1.49974375776,1,2,63,141,328,0.46,0.789028963298211,880.9967521,1,5,0.007552870090634,25.0800607919708,610.52,72
Zm00001d024660,0,0,0,-0.716183595812,3,1,0,0,552,0.65,0.858199392660156,0,0,2,0.003623188405797,0.003138274817518,0.395502,0
Zm00001d024661,0.001129032258064,0.07,0,0.81810069379,7,7,325,349,691,0.54,0.773899157677573,767.1832738,1,3,0.000487884208814,21.5970620072993,56.5959,274
Zm00001d024664,0.005,0.09,0,0.81810069379,7,1,0,0,1551,0.68,0.91824169749642,0,0,6,0.003868471953578,0.727503527372263,47.184,37
Zm00001d024667,0.098548387096774,1,0.0967741935484,-1.8211501228,0,5,0,97,798,0.41,0.733669672618682,135.7919519,1,11,0.002915451895044,0.000783544854015,0.0347461,0
Zm00001d024672,0.005483870967742,0.16,0,0.81810069379,7,1,0,0,1077,0.75,0.885170643780463,0,0,5,0.00464252553389,6.56900139781022,53.291,256
Zm00001d024674,0.034032258064516,0.39,0,0.81810069379,7,5,45,394,671,0.52,0.883581218358017,318.9486794,1,16,0.006926406926407,67.1203014233577,372.514,274
Zm00001d024675,0.094838709677419,0.63,0.0483870967742,0.81810069379,7,4,167,368,425,0.42,0.697576248591242,521.391434,1,15,0.002033898305085,84.9595575912409,237.245,274
Zm00001d024676,0.109516129032258,1,0.0645161290323,0.81810069379,7,2,254,384,352,0.57,0.875679852913886,0,0,15,0.013562386980109,342.070918141606,5919.73,130
Zm00001d024677,0.011451612903226,0.07,0,-1.49974375776,1,6,320,224,2852,0.43,0.670268266022717,13.09399662,1,33,0.005888650963597,1.57653237956204,7.44157,145
Zm00001d024678,0.029516129032258,0.36,0,0.81810069379,7,9,454,281,1299,0.5,0.792588097783549,0,0,35,0.008301707779886,4.7599811459854,12.358,226
Zm00001d024679,0.018548387096774,0.23,0,0.81810069379,7,5,66,315,774,0.47,0.753527497839934,0,0,11,0.003405572755418,27.757217189781,71.4773,274
Zm00001d024680,0.065483870967742,0.64,0.0322580645161,-1.49974375776,1,1,0,0,753,0.71,0.789102902213738,24.20154395,1,8,0.01062416998672,2.50986357737226,28.1882,78
Zm00001d024681,0.000483870967742,0.02,0,-1.8211501228,0,1,0,0,4533,0.55,0.786480581166295,13.19159316,1,15,0.00330906684315,0.488758980218978,6.1348,34
Zm00001d024687,0.002258064516129,0.06,0,0.81810069379,7,5,112,264,1484,0.51,0.812437533408474,0,0,16,0.004882514494965,3.55253190145985,28.9265,170
Zm00001d024691,0.016774193548387,0.29,0,0.463908870124,6,2,117,183,510,0.62,0.886744079429972,0,0,7,0.007551240560949,29.7814381642336,1047.33,206
Zm00001d024694,0.042741935483871,0.4,0,-1.8211501228,0,3,0,0,3504,0.44,0.648053644636875,0,0,58,0.002840769946613,0.007021608175182,0.0871907,0
Zm00001d024698,0.003225806451613,0.07,0,0.81810069379,7,13,467,268,1137,0.42,0.68973806902516,106.0342367,1,29,0.006668199586112,7.49592065328467,21.6959,269
Zm00001d024700,0.223870967741936,0.83,0.0645161290323,-0.361991772147,4,3,72,342,696,0.46,0.759453962312761,0,0,15,0.008259911894273,7.97815165875912,94.841,164
Zm00001d024701,0.036612903225807,0.2,0,0.81810069379,7,7,431,669,2393,0.57,0.888143766401946,2.567465366,1,31,0.006101161188742,3.45382976788321,31.9637,137
Zm00001d024702,0.013870967741936,0.16,0,0.81810069379,7,5,62,203,1440,0.51,0.814355373622395,1385.486845,1,14,0.004994648590796,35.5366030291971,155.338,274
Zm00001d024703,0.01483870967742,0.16,0,0.81810069379,7,6,356,520,2892,0.46,0.690584167949323,189.3867791,1,16,0.002117802779616,15.2098467883212,33.1798,274
Zm00001d024704,0.003709677419355,0.12,0,-1.49974375776,1,9,127,371,1158,0.42,0.692031805920209,817.3029003,1,14,0.001015522994342,9.23768619343066,53.8718,258
Zm00001d024705,0.043709677419355,1,0.0483870967742,0.81810069379,7,3,45,0,285,0.64,0.863111646436137,0,0,0,0,0.086209580291971,2.18404,3
Zm00001d024708,0.000322580645161,0.02,0,0.81810069379,7,8,108,407,1069,0.44,0.69784287420164,42.15051981,1,2,0.000502891626854,15.0202887226277,41.0166,274
Zm00001d024709,0.00241935483871,0.05,0,0.425595017879,6,10,220,172,1258,0.42,0.658416156633107,31.80383123,1,4,0.000709849157054,5.68790486131387,13.7465,273
Zm00001d024710,0.022096774193548,0.77,0.0322580645161,-1.8211501228,0,11,66,494,1882,0.43,0.69303698595073,8.761011026,1,2,0.000297309350379,5.76375076642336,17.998,274
Zm00001d024715,0.024838709677419,0.27,0,-1.49974375776,1,6,292,401,915,0.43,0.719300108564832,197.7188707,1,7,0.001444192283887,18.8581337226277,47.7824,274
Zm00001d024716,0.435806451612903,1,0.5,-1.8211501228,0,6,213,218,1033,0.38,0.618418241445032,0,0,0,0,0.271004784927007,2.86274,37
Zm00001d024717,0.000645161290322,0.04,0,0.81810069379,7,1,0,0,1506,0.68,0.896675535582813,91.67853967,1,0,0,1.68015262992701,16.2281,93
Zm00001d024721,0.160806451612903,0.77,0.0483870967742,-1.8211501228,0,9,0,0,1188,0.35,0.638301443820539,0,0,1,0.000219394471259,0.000315261678832,0.0376398,0
Zm00001d024723,0.026451612903226,0.34,0,0.81810069379,7,20,163,158,2019,0.43,0.722118298699342,5619.598219,1,13,0.002581926514399,42.9689222350365,415.464,255
Zm00001d024725,0.108548387096774,0.53,0.0161290322581,0.42210108708,6,1,0,0,1221,0.68,0.856950363357321,0,0,11,0.009009009009009,0.165594218248175,3.54694,12
Zm00001d024728,0.610645161290323,1,0.693548387097,-1.8211501228,0,5,0,0,890,0.35,0.610628692689808,0,0,0,0,0,0,0
Zm00001d024729,0.024516129032258,0.26,0,0.81810069379,7,13,248,455,1234,0.45,0.695979886651197,11.10509375,1,26,0.006865592817534,33.3107093430657,222.721,274
Zm00001d024732,0.018387096774194,0.26,0,0.81810069379,7,4,270,515,1219,0.56,0.826594217605808,0,0,31,0.010609171800137,17.1613302554745,58.2727,274
Zm00001d024733,0.263387096774193,0.9,0.241935483871,0.426513510473,6,6,0,119,1369,0.48,0.715582867058262,0,0,24,0.006305832895428,0.47765375620438,2.06191,22
Zm00001d024735,0.010645161290323,0.35,0,-1.8211501228,0,2,27,0,1089,0.66,0.877454490083528,0,0,18,0.014839241549876,0.265417473722628,3.23778,31
Zm00001d024741,0.333548387096774,1,0.338709677419,-1.8211501228,0,1,0,0,423,0.47,0.656744850117473,0,0,0,0,0,0,0
Zm00001d024742,0.31758064516129,1,0.306451612903,-1.8211501228,0,1,0,0,423,0.66,0.815600271191652,0,0,0,0,0,0,0
Zm00001d024744,0.111774193548387,0.83,0.0645161290323,-1.10374415105,2,7,1101,215,2898,0.41,0.642301416366292,0,0,15,0.002799552071669,9.00832232116788,26.2213,270
Zm00001d024752,0.185,0.87,0.112903225806,-1.8211501228,0,1,0,0,1023,0.65,0.892994115854374,127.5254679,1,8,0.007820136852395,31.9480575135036,391.475,164
Zm00001d024754,0.000161290322581,0.01,0,0.426513510473,6,1,0,0,1194,0.61,0.874621164052328,9842.788219,1,3,0.00251256281407,682.885367518248,2719.66,274
Zm00001d024755,0.003387096774194,0.09,0,0.81810069379,7,8,1613,186,1161,0.49,0.688374716934052,660.6745363,1,8,0.001893939393939,38.2896356934307,109.17,274
Zm00001d024756,0.03241935483871,0.53,0.0161290322581,0.81810069379,7,6,516,338,1042,0.46,0.697318296496593,0,0,8,0.001670146137787,2.25074620631387,17.9993,111
Zm00001d024757,0.008387096774194,0.24,0,0.81810069379,7,1,0,0,1020,0.72,0.857913088001925,318.1802118,1,4,0.003921568627451,1.55118037591241,10.7681,137
Zm00001d024759,0.000967741935484,0.05,0,0.425595017879,6,12,196,244,1252,0.5,0.700777131796296,22.56967745,1,20,0.001515725653657,6.51781729927007,13.8494,274
Zm00001d024762,0.033064516129032,0.36,0,0.426513510473,6,11,148,288,1390,0.47,0.801639244221275,0,0,31,0.003239966555184,14.76270785,80.936,237
Zm00001d024763,0.015483870967742,0.19,0,0.81810069379,7,2,88,275,1309,0.61,0.908099088883475,1910.176172,1,24,0.011544011544012,125.683960922628,723.17,224
Zm00001d024764,0.00258064516129,0.06,0,-1.49974375776,1,2,304,282,1074,0.43,0.775986086508489,0,0,29,0.007086999022483,1.26446878467153,4.97184,151
Zm00001d024765,0.079193548387097,0.52,0.0161290322581,0.81810069379,7,2,62,176,1236,0.52,0.775444888870842,9.657895753,1,14,0.006812652068127,44.7890579562044,233.938,274
Zm00001d024767,0.072903225806452,0.58,0.0322580645161,0.425595017879,6,12,106,265,1525,0.55,0.849293927455369,652.2082347,1,40,0.012965964343598,259.764392441606,1814.28,263
Zm00001d024768,0.060161290322581,0.49,0,0.426513510473,6,6,213,0,1647,0.49,0.819905807900308,35.34497564,1,67,0.014022603599833,2.25865618722628,29.1614,122
Zm00001d024770,0.071774193548387,0.62,0.0322580645161,0.81810069379,7,4,53,488,503,0.5,0.820777304375619,65.84386627,1,22,0.009365687526607,5.12556091970803,16.9344,265
Zm00001d024771,0.082258064516129,0.47,0,0.81810069379,7,2,57,79,538,0.61,0.847536020177173,18.7151237,1,11,0.014304291287386,1.16385364270073,8.49249,102
Zm00001d024772,0.124193548387097,1,0.112903225806,0.81810069379,7,2,130,349,259,0.5,0.897012944763598,0,0,10,0.011560693641619,3.38430845145985,30.3276,102
Zm00001d024778,0.014032258064516,0.87,0.0161290322581,0.81810069379,7,1,0,0,177,0.6,0.946371796285607,0,0,2,0.011299435028249,1138.78433576642,13747.6,274
Zm00001d024781,0.006935483870968,0.22,0,-0.758563543216,3,2,0,0,1062,0.66,0.824982416666079,0,0,6,0.005110732538331,1.82890872189781,10.33,111
Zm00001d024783,0.002903225806452,0.12,0,0.0673370990554,5,4,0,529,1519,0.64,0.859994438780525,0,0,15,0.00625,7.52891798357664,82.141,169
Zm00001d024784,0,0,0,-1.8211501228,0,5,399,0,771,0.45,0.704854710384215,0,0,4,0.001398601398601,12.8763683456934,72.43,173
Zm00001d024786,0.02741935483871,0.48,0,0.81810069379,7,1,0,0,906,0.7,0.818624385690058,0,0,11,0.012141280353201,2.36849039562044,40.0928,77
Zm00001d024787,0.036290322580645,0.7,0.0322580645161,0.81810069379,7,5,86,251,803,0.46,0.687034669746099,2024.161484,1,16,0.002907504997274,37.8732343065693,76.1652,274
Zm00001d024788,0.017258064516129,0.27,0,0.426513510473,6,6,115,348,1037,0.44,0.694202511022352,187.6090846,1,25,0.002379366136861,11.1104591970803,26.2563,274
Zm00001d024789,0.024838709677419,0.32,0,0.81810069379,7,1,0,0,1401,0.73,0.858319655174826,9.150251302,1,16,0.011420413990007,1.29141474489051,29.3275,98
Zm00001d024790,0.511129032258064,1,0.58064516129,-1.8211501228,0,2,0,0,738,0.7,0.836266667524629,0,0,0,0,0.000214472992701,0.0587656,0
Zm00001d024791,0.507741935483871,1,0.596774193548,-1.8211501228,0,2,0,0,960,0.68,0.890217748623193,0,0,0,0,0.004866446715328,0.405873,0
Zm00001d024795,0.014516129032258,0.24,0,-1.49974375776,1,3,49,0,2996,0.52,0.720919048626669,0,0,45,0.013880320789636,0.622433901459854,5.02553,58
Zm00001d024796,0.002258064516129,0.06,0,0.81810069379,7,3,2903,934,1011,0.46,0.905678291760189,669.1053762,1,30,0.004686767692548,2.86763376094891,24.2892,212
Zm00001d024798,0.036129032258064,1,0.0322580645161,-0.3669763599,4,1,0,0,261,0.69,0.878494675751664,0,0,0,0,10.3055593540146,190.595,100
Zm00001d024799,0.018064516129032,0.52,0.0161290322581,0.0340078345627,5,1,0,0,297,0.51,0.754877879065597,0,0,1,0.003367003367003,6.09549352262774,103.272,125
Zm00001d024800,0,0,0,-0.361991772147,4,1,0,0,288,0.58,0.838743271729807,0,0,1,0.003472222222222,17.5623721386861,324.305,169
Zm00001d024802,0.107258064516129,0.87,0.0967741935484,0.426513510473,6,1,0,0,246,0.58,0.868541293432364,25.99850691,1,6,0.024390243902439,36.5029410364964,443.083,206
Zm00001d024803,0.058870967741936,0.5,0,0.81810069379,7,9,98,0,784,0.46,0.637135998620842,0,0,15,0.001300164687527,2.2425567919708,6.0008,239
Zm00001d024804,0.026129032258064,0.27,0,0.81810069379,7,4,0,311,1465,0.45,0.670588691447925,0,0,9,0.001280045512729,50.7334583576642,563.753,274
Zm00001d024805,0.050322580645161,0.42,0,0.426513510473,6,3,0,0,387,0.6,0.817654840122102,0,0,5,0.008375209380235,1.02911688941606,6.162,111
Zm00001d024806,0.21241935483871,0.9,0.225806451613,-1.8211501228,0,10,429,48,1013,0.41,0.660224973250739,0,0,0,0,0.000581386970803,0.0525014,0
Zm00001d024807,0.000483870967742,0.01,0,0.81810069379,7,10,340,559,1671,0.42,0.671034733931105,283.6036381,1,38,0.006357704534047,21.0529294160584,93.6627,274
Zm00001d024808,0,0,0,-1.8211501228,0,5,162,422,1611,0.47,0.700954931069188,0,0,12,0.004231311706629,1.82382459489051,5.5467,203
Zm00001d024813,0,0,0,-1.49974375776,1,5,543,341,3261,0.44,0.670944298420445,2.326635495,1,7,0.001093579128261,1.52225137956204,5.71138,169
Zm00001d024814,0,0,0,-1.11275536688,2,2,44,23,847,0.42,0.717446746385065,0,0,10,0.009107468123862,0.641374559854015,16.8125,32
Zm00001d024815,0,0,0,0.81810069379,7,10,283,0,1187,0.42,0.675478163690514,977.1487261,1,7,0.00132902980824,36.1023382846715,105.092,274
Zm00001d024816,0,0,0,0.425595017879,6,12,144,308,3328,0.47,0.645378126415942,1104.901659,1,20,0.001051967178624,9.60072361313869,35.7409,274
Zm00001d024819,0.000806451612903,0.05,0,0.425595017879,6,11,234,459,2475,0.45,0.73560988826574,318.2922224,1,6,0.001092299290005,7.96295112043796,22.9343,271
Zm00001d024821,0.032096774193548,0.32,0,0.81810069379,7,7,220,368,1365,0.53,0.804508131103444,0,0,18,0.006014032743067,6.4452644609489,41.8128,182
Zm00001d024823,0.005806451612903,0.13,0,0.81810069379,7,4,98,693,1965,0.46,0.699855574521006,0,0,4,0.001053740779768,3.28817269343066,10.5739,233
Zm00001d024824,0,0,0,0.81810069379,7,3,0,415,1415,0.39,0.63786458551633,2.542057725,1,5,0.001408054069276,6.21232817518248,19.8103,274
Zm00001d024825,0.011774193548387,0.29,0,0.81810069379,7,7,459,369,3652,0.43,0.639463276052862,15.69472053,1,7,0.001143043762247,1.20013088321168,11.1884,99
Zm00001d024828,0.001451612903226,0.04,0,0.421528922721,6,13,312,326,2339,0.43,0.674224090598617,744.8342252,1,4,0.000870511425462,15.6676296715328,38.4195,274
Zm00001d024832,0.007580645161291,0.08,0,0.81810069379,7,15,270,277,1673,0.46,0.688861105807481,69.65273597,1,9,0.00118187787262,26.3035841240876,76.074,274
Zm00001d024836,0.01483870967742,0.53,0.0161290322581,0.81810069379,7,1,0,0,603,0.73,0.902922253968799,0,0,3,0.004975124378109,0.137147830291971,5.24507,10
Zm00001d024839,0,0,0,0.81810069379,7,3,241,214,673,0.56,0.911429271855195,26066.0931,1,1,0.000719942404608,129.431087441606,998.618,252
Zm00001d024840,0.47258064516129,0.95,0.387096774194,-1.8211501228,0,11,61,0,2942,0.37,0.62181909096529,0,0,0,0,0.000216991058394,0.0169531,0
Zm00001d024841,0.03741935483871,0.29,0,0.463908870124,6,2,70,0,2554,0.49,0.858343681070092,0,0,24,0.002022415100699,3.49120538321168,8.35598,273
Zm00001d024842,0.615322580645161,1,0.661290322581,-1.8211501228,0,7,0,0,931,0.45,0.736765961529966,0,0,0,0,0.007094933868613,0.363697,0
Zm00001d024847,0.340645161290323,1,0.338709677419,-1.8211501228,0,1,0,0,408,0.64,0.790192052548363,0,0,4,0.009803921568627,0,0,0
Zm00001d024853,0.017741935483871,0.19,0,0.463908870124,6,1,0,0,1071,0.65,0.889479547743901,0,0,9,0.008403361344538,36.386857380292,348.854,183
Zm00001d024854,0.00741935483871,0.13,0,0.463908870124,6,2,58,264,1444,0.65,0.898268382416013,286.5274763,1,9,0.004915346805025,9.30726723941606,86.7381,206
Zm00001d024855,0.002096774193548,0.08,0,0.463908870124,6,20,306,605,2329,0.44,0.691118548863481,601.054032,1,11,0.000995294969236,40.3279255474453,67.9441,273
Zm00001d024857,0.046290322580645,0.18,0,0.463908870124,6,13,122,341,1500,0.42,0.681235992868396,178.8017993,1,3,0.000577256109294,44.2321317518248,113.128,274
Zm00001d024858,0.000161290322581,0.01,0,0.81810069379,7,18,80,336,1672,0.41,0.632034208415133,631.0083077,1,18,0.001192210888859,6.70544535036496,23.905,272
Zm00001d024861,0,0,0,0.81810069379,7,6,520,0,1544,0.44,0.697242544634105,0,0,6,0.001358080579448,6.50399051094891,17.735,274
Zm00001d024864,0.281290322580645,1,0.290322580645,-1.8211501228,0,1,0,0,846,0.67,0.847050022766067,0,0,4,0.004728132387707,0.003275857664234,0.217015,0
Zm00001d024865,0.085322580645161,0.68,0.0322580645161,-1.8211501228,0,12,148,127,997,0.34,0.682341046926248,0,0,11,0.002992383025027,16.8967038462044,215.679,72
Zm00001d024866,0.020967741935484,0.22,0,0.463908870124,6,1,0,0,1101,0.72,0.85978997477361,0,0,18,0.016348773841962,2.29947679051095,32.3049,119
Zm00001d024867,0.027741935483871,0.3,0,0.0340078345627,5,1,0,0,2052,0.62,0.832834999566209,0,0,9,0.004385964912281,1.1578393040146,8.00708,80
Zm00001d024868,0.390645161290323,1,0.403225806452,-1.8211501228,0,2,200,0,336,0.55,0.84758542926974,434.7927858,1,3,0.003468208092486,0.251170092335766,7.41757,17
Zm00001d024871,0.047741935483871,0.28,0,-1.49974375776,1,2,0,0,2334,0.57,0.782500617175762,0,0,19,0.008030431107354,0.067675891970803,1.7222,4
Zm00001d024872,0.006451612903226,0.29,0,0.425595017879,6,2,106,174,834,0.56,0.847520421105643,0,0,9,0.006143344709898,10.9219986729927,727.415,128
Zm00001d024873,0,0,0,0.81810069379,7,2,107,536,1539,0.45,0.713027059961021,8.490703718,1,8,0.000799280647417,1.59799255656934,10.2612,177
Zm00001d024875,0,0,0,-1.11275536688,2,1,0,0,1635,0.62,0.800158583558631,0,0,5,0.003058103975535,1.39271966934307,14.554,95
Zm00001d024876,0,0,0,-1.8211501228,0,1,0,0,1524,0.49,0.712619257353708,57.68489004,1,2,0.001312335958005,11.0384241970803,93.4868,248
Zm00001d024878,0.004838709677419,0.09,0,0.0340078345627,5,9,0,0,2007,0.43,0.685856759533109,58.04487126,1,9,0.001244641128475,13.1479998540146,41.9901,274
Zm00001d024879,0.001451612903226,0.09,0,0.0714031942138,5,1,0,0,357,0.64,0.832098290336177,0,0,3,0.008403361344538,0.346846802919708,3.9809,40
Zm00001d024883,0.060967741935484,0.53,0.0161290322581,0.463908870124,6,3,37,0,1538,0.56,0.894240089374552,0,0,24,0.007036059806508,5.9441127890511,38.1718,164
Zm00001d024885,0.003225806451613,0.09,0,-1.49974375776,1,1,0,0,2193,0.65,0.887927937864485,3172.131196,1,10,0.004559963520292,34.1094242135037,827.379,182
Zm00001d024886,0.026451612903226,0.29,0,-1.49974375776,1,2,66,197,1551,0.6,0.904437731112688,5788.811537,1,5,0.002520161290323,22.0310954729927,783.427,141
Zm00001d024889,0.011612903225807,0.2,0,0.463908870124,6,7,179,308,1137,0.48,0.683904827076224,248.6539302,1,10,0.00067576699554,18.6625570437956,43.9366,274
Zm00001d024890,0.003870967741935,0.16,0,0.463908870124,6,2,75,119,858,0.54,0.832135380214103,0,0,4,0.000491279783837,8.99039718613139,28.1075,272
Zm00001d024891,0.091612903225806,0.62,0.0161290322581,-1.8211501228,0,12,39,113,1660,0.37,0.713823363150806,65.1823247,1,17,0.003000352982704,7.16655184328467,322.504,48
Zm00001d024893,0.028709677419355,1,0.0322580645161,-1.49974375776,1,1,0,0,312,0.56,0.830097703310341,17.70925658,1,1,0.003205128205128,21.1809684744526,803.925,80
Zm00001d024895,0.336451612903226,1,0.322580645161,-1.8211501228,0,4,17,40,1615,0.39,0.654561851675857,0,0,0,0,0.000293780756976,0.0561434,0
Zm00001d024898,0.048548387096774,0.43,0,-1.49974375776,1,2,5,89,1174,0.57,0.787345642613358,32.25141816,1,5,0.003663003663004,1.00143123751825,37.7126,22
Zm00001d024902,0.006129032258064,0.35,0,-0.361991772147,4,1,0,0,489,0.6,0.797385246478081,0,0,6,0.012269938650307,0.024426762773723,1.10066,2
Zm00001d024903,0.036129032258064,0.25,0,0.81810069379,7,2,120,527,2145,0.56,0.932811129665694,8652.305137,1,25,0.008564576909901,31.1958553452555,3111.96,68
Zm00001d024904,0.000483870967742,0.02,0,0.81810069379,7,2,446,471,1957,0.65,0.850113068797805,0,0,17,0.005723905723906,2.66420029708029,26.8594,135
Zm00001d024905,0.005483870967742,0.21,0,-1.11275536688,2,1,0,0,813,0.66,0.81762177713615,161.4647829,1,7,0.008610086100861,1.63634389452555,11.1833,123
Zm00001d024906,0.001774193548387,0.11,0,0.81810069379,7,2,25,93,990,0.64,0.882974911519151,17.48492967,1,0,0,12.8877287985401,51.6036,228
Zm00001d024907,0.031935483870968,0.48,0,0.81810069379,7,2,34,224,1014,0.58,0.810788621225773,0,0,0,0,1.50691955620438,7.63199,153
Zm00001d024908,0.014032258064516,0.21,0,0.81810069379,7,8,256,271,1105,0.44,0.69174218657179,3573.356065,1,10,0.001322926313004,41.261492080292,201.102,274
Zm00001d024909,0.007903225806452,0.22,0,0.0340078345627,5,2,91,0,723,0.42,0.802003087848592,0,0,6,0.002267573696145,0.12233334270073,2.06587,9
Zm00001d024915,0.004677419354839,0.14,0,-1.8211501228,0,1,0,0,2361,0.63,0.850487498623058,0,0,8,0.003388394747988,0.013131049635037,1.71165,2
Zm00001d024916,0.013870967741936,0.21,0,0.81810069379,7,2,149,285,1414,0.56,0.907617919890513,0,0,11,0.004415897230028,13.5853704521898,123.803,253
Zm00001d024919,0.000161290322581,0.01,0,0.463908870124,6,5,604,0,616,0.43,0.646220214239182,262.1798451,1,9,0.003982300884956,11.4294444635036,35.6443,263
Zm00001d024922,0.009193548387097,0.23,0,-1.8211501228,0,2,18,0,310,0.42,0.642019481740816,0,0,0,0,0,0,0
Zm00001d024924,0.001774193548387,0.06,0,-1.8211501228,0,2,272,0,2952,0.48,0.703306161040305,0,0,10,0.002606202762575,0.295561333175182,1.96064,22
Zm00001d024925,0.033548387096774,0.33,0,0.81810069379,7,2,0,218,1056,0.58,0.888653716464895,633.9775063,1,13,0.009482129832239,40.5777394744526,421.777,257
Zm00001d024926,0.004516129032258,0.18,0,0.81810069379,7,1,0,0,441,0.68,0.93304729899722,400.0967939,1,4,0.009070294784581,28.3166222773723,254.086,171
Zm00001d024927,0.016451612903226,0.18,0,0.81810069379,7,6,303,235,1556,0.53,0.842830363233397,0,0,20,0.006371455877668,12.833608719708,59.717,241
Zm00001d024928,0.050483870967742,0.71,0.0161290322581,0.81810069379,7,15,80,394,2631,0.45,0.684565800658591,42.62742661,1,21,0.000946585530764,2.69204795620438,7.33224,245
Zm00001d024933,0.021774193548387,0.15,0,0.81810069379,7,9,147,322,962,0.48,0.758360699099009,1271.666455,1,11,0.001922404753583,84.0718733576642,259.667,274
Zm00001d024934,0.111451612903226,0.63,0.0806451612903,0.81810069379,7,4,253,420,1179,0.5,0.859279968994133,0,0,8,0.002566570420276,3.55144856642336,23.7616,210
Zm00001d024935,0.014516129032258,0.13,0,0.0340078345627,5,3,145,0,1004,0.47,0.752921348823115,212.3350154,1,7,0.002287581699346,4.9487497080292,14.2882,274
Zm00001d024936,0.006935483870968,0.07,0,0.81810069379,7,18,0,237,2085,0.43,0.671653091463179,768.9344958,1,13,0.001153402537486,12.2757182846715,33.3524,274
Zm00001d024937,0.002741935483871,0.04,0,0.0340078345627,5,4,333,304,2143,0.47,0.707258219311333,0,0,7,0.001695736434109,9.8172217080292,65.9469,271
Zm00001d024938,0.032741935483871,0.48,0,0.81810069379,7,5,151,348,626,0.5,0.687897397048379,939.5227695,1,14,0.000893312914752,38.3176017883212,87.4294,274
Zm00001d024939,0.088064516129032,0.45,0,0.81810069379,7,10,248,243,969,0.46,0.71109001481251,249.7956018,1,29,0.011196911196911,14.5131547328467,80.4223,239
Zm00001d024941,0.045645161290323,0.71,0.0161290322581,0.81810069379,7,10,0,263,937,0.42,0.7081604690151,0,0,15,0.003958828186857,1.55515137043796,72.9982,85
Zm00001d024946,0.004032258064516,0.06,0,0.81810069379,7,2,117,173,1636,0.63,0.886273910317995,125.0201433,1,3,0.001486620416254,15.0255069565693,279.067,150
Zm00001d024947,0.000322580645161,0.02,0,0.425595017879,6,6,309,261,3012,0.47,0.696077926530892,240.6398333,1,3,0.000619450753665,2.42635098540146,20.5965,235
Zm00001d024948,0.035,0.42,0,0.0340078345627,5,2,0,0,1156,0.63,0.833214228949758,0,0,4,0.003223207091056,0.034384153649635,0.9995,0
Zm00001d024951,0.025645161290323,0.36,0,0.81810069379,7,9,127,0,908,0.43,0.691871003214734,0,0,4,0.001114206128134,7.61574523722628,19.903,271
Zm00001d024952,0.031451612903226,0.25,0,-1.49974375776,1,19,0,1115,2685,0.44,0.734224850543384,4599.358866,1,13,0.002057287545498,72.8681592518248,293.609,242
Zm00001d024953,0,0,0,-1.8211501228,0,32,94,552,4634,0.44,0.632363802138478,0,0,8,0.000283959819686,4.23022976642336,17.4415,270
Zm00001d024956,0.412258064516129,0.7,0.516129032258,-1.8211501228,0,2,0,0,316,0.4,0.598350646710638,0,0,0,0,0,0,0
Zm00001d024958,0,0,0,-1.8211501228,0,2,66,304,364,0.37,0.620361504702352,0,0,2,0.002249718785152,1.17967722733577,35.4976,35
Zm00001d024960,0.035483870967742,0.76,0.0322580645161,-1.8211501228,0,2,77,157,304,0.46,0.839552429336579,0,0,6,0.006726457399103,38.3780356018248,1677.38,155
Zm00001d024961,0.026612903225807,0.1,0,-1.8211501228,0,4,44,250,2058,0.45,0.684737213551173,6.758142169,1,8,0.003045298819947,1.54470949558394,30.071,86
Zm00001d024962,0.015322580645161,0.21,0,-1.8211501228,0,2,0,0,1714,0.46,0.673003519746711,0,0,23,0.001995488460871,0.161973970437956,1.79711,5
Zm00001d024963,0.000161290322581,0.01,0,-1.8211501228,0,2,36,138,700,0.59,0.869688697340003,8271.92059,1,6,0.006329113924051,249.395900109489,2819.54,274
